84	敏捷方法在小型软件企业软件过程改进中的实践	张安勤	软件工程师	2015-11-05	期刊		7	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=ZGGC201511009&DbName=CJFDLAST2015&DbCode=CJFQ
85	基于RUP和敏捷方法的软件开发过程的研究	宋振乾	华北电力大学（河北）	2006-12-22	硕士	6	307	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=2007061849.nh&DbName=CMFD9908&DbCode=CMFD
86	基于敏捷管理模式的软件质量度量方法研究	吴刚	价值工程	2016-05-18	期刊		35	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JZGC201614070&DbName=CJFDLAST2016&DbCode=CJFQ
87	探究敏捷软件开发方法在软件维护中的应用	吴月红	电脑知识与技术	2015-03-05	期刊		15	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=DNZS201507048&DbName=CJFDLAST2015&DbCode=CJFQ
88	XP-PSP集成软件过程的研究	陆亮亮	南京大学	2012-05-01	硕士	1	28	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1012376621.nh&DbName=CMFDLAST2012&DbCode=CMFD
89	基于敏捷方法的雷达系统软件测试V模型研究与改进	郝延刚	无线互联科技	2014-12-15	期刊		15	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=WXHK201412003&DbName=CJFDLAST2015&DbCode=CJFQ
90	敏捷软件过程的研究	沈备军	计算机研究与发展	2002-11-15	期刊	61	429	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=JFYZ200211010&DbName=CJFD9902&DbCode=CJFQ
91	敏捷业务定制平台的设计与实现	张鑫	电子科技大学	2014-03-25	硕士	0	7	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1015701525.nh&DbName=CMFDLAST2016&DbCode=CMFD
92	网络游戏反外挂软件的敏捷项目管理与实践	张乐	中国科学院大学(工程管理与信息技术学院)	2016-02-01	硕士	0	40	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1016121466.nh&DbName=CMFDLAST2016&DbCode=CMFD
93	敏捷开发在某型飞机机载软件研制中的应用	张鑫	航空科学技术	2014-06-15	期刊	0	23	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=HKKX201406018&DbName=CJFDLAST2014&DbCode=CJFQ
94	ERP软件Scrum敏捷开发项目管理模式的设计与实现	钱红俊	复旦大学	2013-11-30	硕士	0	70	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1015415518.nh&DbName=CMFDLAST2016&DbCode=CMFD
95	基于Agile的项目管理软件的研究与实现	张俊俊	北京邮电大学	2010-01-10	硕士	8	195	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=2010223807.nh&DbName=CMFD0911&DbCode=CMFD
96	敏捷模式下软件自动化测试平台的设计与实现	石郡儒	北京交通大学	2011-06-01	硕士	2	175	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1011095750.nh&DbName=CMFD0911&DbCode=CMFD
97	国产软件企业敏捷动态联盟模型的构建	郑丕谔	天津大学学报(社会科学版)	2006-09-30	期刊	1	62	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=TDXS200605003&DbName=CJFD0608&DbCode=CJFQ
98	Agile Business Suite的自动测试组件开发	贺晓鸣	华东师范大学	2011-03-01	硕士	0	17	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1011130618.nh&DbName=CMFD0911&DbCode=CMFD
99	敏捷管理方法在软件研发项目中应用研究	蔡雷	华东理工大学	2012-10-25	硕士	0	225	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1013155862.nh&DbName=CMFDLAST2013&DbCode=CMFD
100	面向敏捷软件开发的持续集成环境CIE的设计与实现	周磊	国防科学技术大学	2009-03-01	硕士	5	196	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=2009213471.nh&DbName=CMFD0911&DbCode=CMFD
101	敏捷开发方法在检验检疫快件验放系统建设中的应用与研究	梁军峰	电子科技大学	2011-08-27	硕士	0	42	http://sso.cdclib.org/interlibSSO/goto/6/=06190596Z93/kns55/detail/detail.aspx?recid=&FileName=1012473345.nh&DbName=CMFDLAST2013&DbCode=CMFD
