1193	基于成组技术的模具敏捷设计技术研究	宋满仓	模具技术	2002-03-15	期刊	7	89
1194	敏捷制造环境下的线切割CAD/CAM系统	孔振宇	中国机械工程	1998-06-28	期刊	25	41
1195	虚拟软件项目开发风险评价研究	胥琳	华中科技大学	2011-08-01	博士	1	301
1196	市场导向下信息技术对企业组织敏捷性影响的实证研究	陈鹏飞	南开大学	2013-05-01	硕士	0	24
1197	基于敏捷BPM的协同办公系统研究与实现	杨海梅	河北工程大学	2013-05-31	硕士	0	55
1198	军工电子企业制造执行系统的设计与软件实现	丛远如	南京理工大学	2013-11-06	硕士	0	92
1199	基于敏捷方法的商业智能系统的研究与实现	赵延博	华南理工大学	2012-11-01	硕士	1	83
1200	小型软件企业的项目管理研究及实践	周群	同济大学	2008-03-01	硕士	2	321
1201	对某多媒体信息服务软件自动化测试的设计与实现	杨磊	电子科技大学	2011-05-01	硕士	0	34
1202	基于PCI的雷达视频信号模拟器软件系统设计与实现	李望	电子科技大学	2007-04-01	硕士	1	183
1203	面向敏捷制造的使能技术研究和应用	徐建华	东华大学	2007-03-01	硕士	2	153
1204	探索性软件测试方法及其在嵌入式系统中的应用	柳溪	现代电子技术	2014-10-15	期刊	0	78
1205	基于复杂性科学的非线性与定量软件工程方法引论	熊继光	软件产业与工程	2013-11-10	期刊	0	24
1206	上海:为敏捷全球之旅再添光彩		软件产业与工程	2011-01-10	期刊	0	3
1207	FPGA+DSP在软件无线电中的应用	陈培均	成都大学学报(自然科学版)	2007-12-30	期刊	11	368
1208	迈好软件开发规范化管理的第一步——软件配置管理	蔡明军	软件世界	2002-09-25	期刊	2	66
1209	统一软件构建管理系统UBP的设计与实现	张洋	南京大学	2016-05-01	硕士	0	11
1210	冲突对员工敏捷性的影响机制：社交媒体使用的调节作用分析	李振	中国科学技术大学	2016-04-08	硕士	0	40
1211	基于RCP技术的自动化测试管理工具的设计与实现	费书博	北京交通大学	2014-05-01	硕士	0	20
1212	钢铁服务企业生产管理方法研究与信息系统设计	王涛	上海交通大学	2010-10-01	硕士	1	189
1213	宽带高精度数字化仪应用软件设计	柏向春	电子科技大学	2008-04-01	硕士	3	101
1214	面向提高银行竞争力的软件自主研发实施管理	刘清沛	复旦大学	2009-10-23	硕士	0	138
1215	基于ASP.NET的快速应用程序开发软件的设计与实现	史棣	电子科技大学	2011-03-25	硕士	2	128
1216	挣值分析在软件项目评价中的应用	马云生	东北大学	2005-08-19	硕士	2	232
1217	敏捷供应链管理托管应用服务系统及其关键技术研究	邱静	西北工业大学	2002-03-01	硕士	1	118
1218	极限编程在软件项目开发中的应用分析	蔡宗慧	电脑与电信	2016-07-10	期刊		9
1219	敏捷型遥感卫星相机热防护门应用研究	窦强	航天器工程	2013-04-15	期刊	1	57
1220	飞机导管数字化快速敏捷制造技术	李光俊	中国制造业信息化	2009-03-01	期刊	5	188
1221	反戈一击 流氓软件之父的嬗变之谜	孙立彬	IT时代周刊	2006-11-05	期刊	0	28
1222	基于敏捷方法的轻量级J2EE架构的应用	戚琦	计算机系统应用	2007-02-15	期刊	39	189
1223	业务敏捷SOA的本质	欧阳璟	程序员	2007-06-01	期刊	1	67
1224	极限编程在软件项目开发中的研究与应用	段琳琳	计算技术与自动化	2008-03-15	期刊	21	306
1225	基于MAS的敏捷供应链管理系统框架结构	钮建伟	现代制造工程	2003-06-18	期刊	5	194
1226	基于ECA规则和多代理的敏捷供应链管理	汪良主	计算机集成制造系统-CIMS	2001-11-25	期刊	12	139
1227	基于多代理的敏捷供应链管理研究	汪良主	计算机工程	2002-03-20	期刊	13	176
1228	面向敏捷制造的AMCS研究	夏敬华	高技术通讯	1999-10-28	期刊	62	104
1229	敏捷制造资源集成系统设计与研究	彭观	机械工业自动化	1999-08-15	期刊	26	59
1230	相参毫米波雷达回波模拟系统软件设计与实现	杜俊杰	电子科技大学	2013-03-01	硕士	0	8
1231	基于OutSystems Agile Platform的机动车违章举报系统的设计与实现	赵弘	电子科技大学	2014-03-01	硕士	0	13
1232	雷达探测信息软件化实时处理与显示技术研究	王玲玲	南京信息工程大学	2009-05-01	硕士	6	186
1233	基于SA理论的代码自动生成技术实现和应用	陆文佳	复旦大学	2009-02-15	硕士	3	93
1234	基于轻量级敏捷框架的个人学习管理系统的设计与实现	左洸	山东大学	2010-03-31	硕士	1	99
1235	基于LabVIEW的数据接收软件研究	苏瑞	中国地震局工程力学研究所	2010-05-01	硕士	3	487
1236	游戏软件项目的范围与进度管理研究与实践	方觉晓	复旦大学	2010-03-12	硕士	1	211
1237	大范围频率捷变信号发生技术研究	周研	中北大学	2011-05-30	硕士	1	130
1238	敏捷制造环境下的时间研究	唐俊	西安理工大学	2006-03-01	硕士	10	321
1239	高校软件开发项目中的软件过程改进	徐玲	计算机教育	2012-12-25	期刊	2	51
1240	海军指控系统应用软件复用集成平台研究	顾健	指挥控制与仿真	2011-12-15	期刊	4	67
1241	消防车敏捷外观造型系统开发	刘玉荣	科学技术与工程	2012-01-28	期刊	1	68
1242	浅谈软件维护与极限编程方法	秦攀科	科技信息(学术研究)	2007-11-05	期刊	1	141
1243	敏捷制造环境下装配产品变形设计方法	王爱虎	计算机集成制造系统	2004-10-25	期刊	23	252
1244	基于网络的全图形化故障录波分析软件系统	桂勋	继电器	2004-12-15	期刊	20	145
1245	软件过程管理及其成本的平衡	王海阳	计算机系统应用	2005-03-05	期刊	5	183
1246	创新产品需求敏捷获取与处理系统的实现研究	吴斌	机械设计	2001-09-27	期刊	14	87
1247	柯达亚太区相纸业务供应链需求管理改善研究	刘礼英	福州大学	2010-06-30	硕士	0	18
1248	基于工作流的PMC系统的软件测试设计	罗彩云	汕头大学	2011-06-01	硕士	0	33
1249	基于Essup软件过程的Esswork框架的研究与实现	扈圆	北京交通大学	2009-06-17	硕士	0	11
1250	高层灵活空间住宅结构体系的研究	白雪娟	河北工程大学	2009-04-01	硕士	0	70
1251	基于软件无线电的宽带信号采集记录系统设计	任璐娟	中北大学	2010-04-26	硕士	2	102
1252	基于XML的软件模式及应用开发研究	陈卫东	武汉理工大学	2006-12-01	硕士	1	136
1253	软件定义基础设施,在形不在名	王伟	金融电子化	2015-03-15	期刊		3
1254	一种面向服务的软件产品线架构设计方法	赵立军	电脑知识与技术	2012-11-05	期刊	1	52
1255	敏捷型需求工程实践探索,拥抱变化	崔能辉	计算机光盘软件与应用	2012-12-01	期刊	0	36
1256	“用户故事”在姿轨控软件需求分析中的应用	林荣峰	空间控制技术与应用	2011-10-15	期刊	1	39
1257	基于CorelDraw软件的地质图制作	叶春	世界地质	2008-06-15	期刊	5	872
1258	一个基于Web的软件过程改进框架SPIF的实现	荣国平	计算机应用与软件	2004-08-12	期刊	6	77
1259	大型多人在线角色扮演类网络游戏角色战斗系统的设计与实现	马思阳	北京交通大学	2008-07-01	硕士	1	539
1260	工程领域软件柔性集成框架的研究与实现	王小妮	北京电子科技学院学报	2015-06-15	期刊		17
1261	商业银行软件中心迈入3.0时代	孟茜	中国金融电脑	2016-05-07	期刊		14
1262	基于敏捷技术的敏捷开发辨析与应用研究	戴洪蕾	中国市场	2015-05-18	期刊		10
1263	基于AD9361的软件无线电平台设计与实现	姜浩	电视技术	2015-08-02	期刊		65
1264	融合探索性与脚本方法的第三方软件测试模型及其应用	柳溪	信息化研究	2013-12-20	期刊	1	26
1265	关于搭建式软件开发技术及其实践应用的几点分析	展广朋	电子技术与软件工程	2014-01-10 11:42	期刊	0	10
1266	建立持续集成平台 加强项目质量管控	曹杰	金融电子化	2013-04-15	期刊	0	52
1267	敏捷开发模式创新及应用实践	姚琥	金融电子化	2013-04-15	期刊	2	71
1268	软件工程发展过程中的一些重要创新	李鑫	电脑知识与技术	2009-02-25	期刊	3	385
1269	以构件为核心的软件工业化的生产方式	唐勇敏	计算机应用	2006-12-30	期刊	6	137
1270	基于AP、RUP软件过程的研究	余莹	福建电脑	2008-04-01	期刊	1	38
1271	关于裁减整合XP同重型软件开发过程的研究与实践	黄河	计算机工程与应用	2003-08-01	期刊	7	38
1272	计算机管理信息系统的敏捷性分析	关昕	辽宁工程技术大学学报	2004-12-30	期刊	2	56
1273	传统软件工程最后的经典	熊节	程序员	2002-02-15	期刊	0	49
1274	基于Android的图片产品设计与实现	申文	华中科技大学	2011-12-01	硕士	0	153
1275	视频体感交互试衣系统开发	胡赢	华中科技大学	2011-01-01	硕士	1	256
1276	CASTSoft软件中STL文件的操作和后处理显示技术的研究	牛晓峰	中北大学	2008-04-01	硕士	1	151
1277	从敏捷,到无尽可能——2015华为网络大会纪实	薛京	电视技术	2015-06-17	期刊		22
1278	华为敏捷转身	杜舟	IT时代周刊	2014-06-20	期刊	0	86
1279	软件项目管理方法的比较与应用	汪晓青	黑龙江科技信息	2014-09-15	期刊	0	28
1280	敏捷网络 改变未来——华为发布以业务和用户体验为中心的敏捷网络架构及敏捷交换机S12700		中国数字电视	2013-09-25	期刊	0	20
1281	大中口径舰炮敏捷供弹系统虚拟样机仿真研究	罗阿妮	海军工程大学学报	2006-02-28	期刊	9	180
1282	敏捷过程的三分之一	李默	程序员	2006-04-01	期刊	2	56
1283	基于Matlab/Simulink的数字中频GPS信号软件模拟器	杨志专	全球定位系统	2006-08-30	期刊	5	623
1284	数字中频GPS信号软件模拟器设计	胡修林	电讯技术	2007-02-25	期刊	7	356
1285	单片机系统软件抗干扰措施研究	姚敏锋	电子技术	2007-12-20	期刊	4	87
1286	基于三种重要的软件开发过程的比较和研究	陈巧莉	电脑知识与技术	2008-11-25	期刊	2	73
1287	AM下的开放式数控冲床自动编程系统	孙业荣	机械工程师	2008-07-10	期刊	0	56
1288	基于Web服务的SOA设计与传统软件设计方法的关系	何珍祥	计算机系统应用	2008-10-15	期刊	17	300
1289	基于本体影射规则的软件集成重构研究	王英林	计算机学报	2001-07-12	期刊	51	264
1290	基于EJB/CORBA的网络应用软件体系结构的研究	蔡幼波	武汉理工大学学报(交通科学与工程版)	2001-03-30	期刊	19	60
1291	数控程序解释软件芯片的研制与开发	韩世强	小型微型计算机系统	1996-11-08	期刊	3	28
1292	注塑模CAE软件开发的并行工程	徐艺	计算机辅助设计与制造	1997-03-17	期刊	0	45
1293	软件开发的并行工程	徐艺	计算机工程与应用	1998-02-09	期刊	4	36
1294	面向自感知网络的测试关键技术研究	杨松	北京邮电大学	2014-05-09	博士	0	95
1295	空空作战效能评估软件系统的研制与开发	陈国际	南京航空航天大学	2014-03-01	硕士	0	207
1296	自动化测试框架系统ATestPPMC研究与实现	沈涵超	上海交通大学	2011-11-01	硕士	2	34
1297	基于嵌入式Linux的数控系统研究	雷涛	武汉理工大学	2010-04-01	硕士	6	314
1298	电子商务环境下的ERP应用研究	王丽琳	首都经济贸易大学	2005-03-01	硕士	11	4601
1299	机房环境监控系统软件设计	王洪伟	吉林大学	2007-09-01	硕士	7	341
1300	基于软件工程思想的校园订餐系统分析与设计	闫琦	数字技术与应用	2015-12-15	期刊	1	60
1301	敏捷开发在物联网实践教学中的探索	顾家铭	软件导刊(教育技术)	2016-04-23	期刊	1	23
1302	谈对敏捷工程的认识	郭永涛	中外企业家	2015-08-25	期刊		14
1303	敏捷网络 改变未来		通讯世界	2013-08-12	期刊	0	19
1304	移动互联网创新应用敏捷开发探讨及实践	金杰	计算机光盘软件与应用	2013-07-31 16:45	期刊	1	103
1305	“软件工程”网络课程与IBM-Jazz平台整合的研究和实践	杨璐	中国教育信息化	2012-04-10	期刊	0	53
1306	飞机研发中的精益设计与敏捷管理	杨伟	航空工程进展	2010-02-25	期刊	3	212
1307	忘记敏捷	熊子川	程序员	2010-10-01	期刊	0	
1308	敏捷的迷思与真实	透明	程序员	2005-07-15	期刊	0	46
1309	飞机敏捷性尺度计算方法研究	李益瑞	飞行力学	1995-09-30	期刊	4	50
1310	云计算技术的价值创造及作用机理研究	刘森	浙江大学	2014-04-01	博士	6	2830
1311	基于构件及本体驱动的制造执行系统开发方法研究	龙文	南京航空航天大学	2008-05-01	博士	1	362
1312	交互式电子白板软件系统的设计与实现	田滨锐	河北工业大学	2012-11-01	硕士	1	100
1313	富华公司新产品开发和导入流程改造研究	李建华	吉林大学	2013-10-01	硕士	1	151
1314	基于QF-Test的自动化功能测试框架的研究与实现	陈炳灿	上海交通大学	2012-04-01	硕士	0	53
1315	基于同行评审系统的自动化测试框架的设计与实现	何耀宇	北京交通大学	2011-06-01	硕士	0	61
1316	跳频频率合成器的设计	黄武	合肥工业大学	2007-03-26	硕士	3	272
1317	中间件在电信业务支撑系统中的应用	朱晓亮	上海交通大学	2007-10-01	硕士	4	179
1318	敏捷进行时——专访敏捷方法学家Scott W.Ambler	莫映	程序员	2010-03-01	期刊	0	14
1319	基于代理的软件设计和软件重用	段永强	计算机工程	2000-01-20	期刊	28	82
1320	软件拾趣		电脑校园	2005-02-01	期刊	0	4
1321	针织毛衫工艺参数转换研究	郑敏博	西安工程大学	2012-12-01	硕士	0	57
1322	华为敏捷网络成功部署三亚人民医院	李海阳	中国数字医学	2014-11-15	期刊		4
1323	从IT项目管理看待PMBOK和敏捷开发	陶思俊	邢台学院学报	2015-06-15	期刊		29
1324	博科MLXe路由器推出新的硬件和软件,帮助客户过渡至“新IP”	何钰洁	计算机与网络	2014-10-12	期刊	0	4
1325	浅论软件工程项目管理实践	陆中元	计算机光盘软件与应用	2012-11-01	期刊	1	25
1326	第十七届亚太软件研发团队管理峰会(MPD大会)正式启动		软件产业与工程	2013-05-10	期刊	0	8
1327	高职院校教育管理中敏捷思想应用初探	周琳	黑龙江生态工程职业学院学报	2011-07-20	期刊	1	14
1328	Scrum敏捷方法在快速开发中的实践及改进	刘慧玲	电脑知识与技术	2012-07-25	期刊	5	80
1329	搭建式软件开发技术研究与应用	王波	计算机应用与软件	2010-05-15	期刊	11	85
1330	专家圆桌会:敏捷十年谈	本刊编辑部	程序员	2010-10-01	期刊	0	
1331	围绕公司目标的敏捷实践	姜丽芬	程序员	2010-10-01	期刊	0	
1332	基于EXCEL的物料需求清单(BOM)自动生成软件设计	陈凤美	装备制造技术	2010-08-15	期刊	1	144
1333	博克软件(杭州)率先通过CMMi三级认证		通信企业管理	2006-01-01	期刊	0	31
1334	敏捷供弹系统的扬弹机液压系统仿真	罗阿妮	计算机仿真	2006-09-30	期刊	0	122
1335	基于移动agent的信息系统应用过程审计软件的设计和实现	吴晓	微电子学与计算机	2006-09-05	期刊	1	65
1336	兴工具之利 善敏捷之事	蔡培堃	软件世界	2007-04-20	期刊	0	6
1337	软件开发虚拟团队的功能类型研究	郑国光	科技进步与对策	2007-12-25	期刊	1	128
1338	大团队的敏捷开发	高焕堂	程序员	2008-03-01	期刊	5	209
1339	炫目的敏捷架构师	Vikas Hazrati	程序员	2008-06-01	期刊	0	33
1340	推广应用ERP,提升食品企业产品质量与安全管理水平——访中华网软件中国区总裁、全球研发副总裁余翔	马永娇	食品安全导刊	2008-01-15	期刊	1	121
1341	中频数字化软件无线电接收机的设计和仿真	郭剑	科学技术与工程	2008-08-15	期刊	3	224
1342	用极限编程解决软件开发项目中的常见问题	黄敏	电子科技	2004-03-30	期刊	17	155
1343	软件工程监理的一般流程与监理要点	吕晓峰	现代计算机(专业版)	2004-06-30	期刊	4	121
1344	微型计算机软件抗干扰技术的应用	王玉峰	邵阳学院学报(自然科学版)	2005-12-30	期刊	5	89
1345	嵌入式系统中应用软件抗干扰的方法	张晓君	长春师范学院学报	2005-02-20	期刊	5	127
1346	快时尚服装精敏供应链解耦策略研究	何雅丽	西南交通大学	2015-05-01	硕士	0	434
1347	铁四院通号处新员工培训体系优化研究	张敏慧	华中科技大学	2014-04-01	硕士	0	4
1348	银行重要岗位人员管理信息系统的设计与实现	张会彬	山东大学	2010-10-18	硕士	0	110
1349	面向SOA架构的模型驱动开发方法研究	安旭	东北师范大学	2011-05-01	硕士	2	69
1350	网络环境下注塑模CAD/CAE协同工作原型系统的研究	罗勉	华中科技大学	2007-01-01	硕士	1	63
1351	基于Ruby on Rails的铁路旅客伤亡管理系统的设计与实现	李斌	西南交通大学	2010-06-01	硕士	2	99
1352	基于SOA的分布式软件开发的研究与实施	李洋	长春理工大学	2010-06-01	硕士	5	192
1353	远程电能计量检测监控系统的研究	黄震	山东科技大学	2005-11-01	硕士	5	351
1354	J2EE金融应用系统的软件重构	徐季秋	浙江大学	2006-05-15	硕士	0	174
1355	基于多层结构的网络游戏平台的研究与应用	匡华	贵州大学	2007-05-01	硕士	7	571
1356	重磁三维可视化反演解释系统研究	肖敦辉	中国地质大学	2008-05-01	硕士	6	490
1357	控制工程技术及MCAI的设计	李洪霞	四川大学	2001-04-10	硕士	0	144
1358	华为发布业界首款敏捷网络架构及敏捷交换机S12700		中国金融电脑	2013-09-07	期刊	0	9
1359	华为发布敏捷网络架构及敏捷交换机S12700	王春雁	中国教育信息化	2013-09-20	期刊	0	24
1360	趣味软件		电脑校园	2003-06-01	期刊	0	
1361	SDN网络的逻辑集中式路径计算	吴聪	电子科技大学	2015-05-04	硕士	0	80
1362	基于MDA架构的快速开发平台及其应用研究	庞雪娇	济南大学	2012-05-01	硕士	1	104
1363	面向服务的规则引擎兼容模型	朱昊	浙江大学	2007-05-15	硕士	7	236
1364	RUP在企业门户网站开发项目中的应用研究	于彬	华中科技大学	2006-10-01	硕士	1	188
1365	多层框架技术的研究与应用	祁雪娟	太原理工大学	2007-05-01	硕士	19	122
1366	基于机器视觉的轿车仪表自动校验技术与系统开发	袁勇	上海交通大学	2008-02-01	硕士	8	329
1367	融e购,梦开始的地方——记中国工商银行软件开发中心电商平台项目组	张文文	中国城市金融	2015-09-15	期刊		36
1368	软件测试行业相关问题的分析研究	张婵	信息技术与信息化	2014-09-15	期刊		37
1369	敏捷开发在政府机关的应用探讨	邱明明	科技视界	2015-01-05	期刊		15
1370	敏捷测试人力资源管理研究	刘红标	中国管理信息化	2015-06-15	期刊		8
1371	敏捷迭代在数据库课程中的应用	万英	电子技术与软件工程	2015-09-01	期刊		1
1372	加强软件安全还需合理管理开源	张建国	计算机与网络	2014-08-26	期刊	0	7
1373	灾难救援应急物资敏捷配送模型	陈刚	计算机工程与应用	2012-12-01	期刊	8	173
1374	浅谈Scrum方法与CMMI相结合的软件配置管理过程	沈云凌	移动通信	2012-05-23	期刊	0	42
1375	面向冶金行业的MES敏捷开发平台通过首钢总公司验收	郭雨春	冶金自动化	2013-11-25	期刊	0	21
1376	敏捷开发在央行项目中的实践	万思	金融电子化	2011-11-15	期刊	0	21
1377	高等职业教育软件测试人才培养教学模式的探索	赵妍	科技创新导报	2012-02-21	期刊	0	57
1378	IBM智慧“软”实力扎根中国本土 2012年度软件策略在京发布	李璐	通信世界	2012-04-23	期刊	0	12
1379	在嵌入式软件开发中实施SCRUM	程俊	程序员	2009-07-01	期刊	1	100
1380	财务管控 智能提升——久其软件构建适合中国企业管理特性的集团财务信息化解决方案纪实		中国总会计师	2009-11-15	期刊	0	110
1381	以人为本的敏捷组织	王晓明	程序员	2010-01-01	期刊	0	17
1382	档案信息检索方法的敏捷开发研究	钟约夫	档案	2010-06-20	期刊	2	150
1383	敏捷供应链集成信息系统的实施分析	汤向东	经济论坛	2010-06-15	期刊	1	71
1384	基于VB和MATLAB的“自动控制原理”CAI软件设计	彭道刚	上海电力学院学报	2006-06-30	期刊	4	208
1385	Agile增值方案SCMnet与SAP NetWeaver无缝集成		电子商务	2006-04-30	期刊	1	29
1386	FastCAM软件在船舶企业应用案例	李浩	船艇	2007-02-20	期刊	1	53
1387	FastCAM软件在船舶企业应用案例	李浩	机械工人(热加工)	2007-02-09	期刊	0	49
1388	浅谈软件过程性能及稳定性的分析方法	詹瑾	广东技术师范学院学报	2007-07-25	期刊	0	58
1389	知识共享视角下软件企业R&D人力资本投资策略	栾永玉	湖南大学学报(社会科学版)	2007-11-28	期刊	4	115
1390	基于敏捷思想的项目管理工具研究	吕翘楚	硅谷	2008-11-23	期刊	1	93
1391	对话Martin Fowler与Roy Singham——第三届“敏捷中国”技术大会专访	高昂	程序员	2008-07-01	期刊	1	11
1392	基于软件Agent的虚拟工艺设计系统的研究	谢胜利	计算机工程与应用	2003-07-11	期刊	3	50
1393	开放源码中的软件工程策略	骆耀祖	韶关学院学报(自然科学版)	2003-09-30	期刊	3	78
1394	企业信息化战略实施——敏捷企业与信息集成	陈宁	经济体制改革	2005-02-20	期刊	8	260
1395	基于软件Agent的虚拟工艺设计系统的研究	黄强	计算机应用	2000-12-30	期刊	4	29
1396	基于UG软件建模的组合体视图分析	杨金花	常熟高专学报	2002-07-30	期刊	0	104
1397	焦化企业大宗物资一卡通系统的设计与实现	吴晨晖	电子科技大学	2014-09-25	硕士	0	4
1398	基于组件的集团存款管理系统的设计与实现	尚研	哈尔滨工业大学	2010-12-01	硕士	0	34
1399	大学校园管理系统的服务模块提炼	范德成	上海交通大学	2008-06-01	硕士	0	46
1400	基于华邦W90N740硬件加速的家庭网关方案	施路顺	上海交通大学	2008-05-01	硕士	0	50
1401	基于Scrum的知识共享模型研究	蒋翠清	情报杂志	2011-03-18	期刊	7	287
1402	伪随机序列的生成及其在雷达捷变频技术中的应用	周俊杰	长春理工大学学报(自然科学版)	2010-06-15	期刊	8	131
1403	钢结构塔CAD系统的研制和开发	胡江民	特种结构	2006-09-30	期刊	2	76
1404	基于构件技术的公安监管信息系统设计与实现	黄泽	华中科技大学	2012-02-01	硕士	0	35
1405	淘宝商品推广系统服务器端软件的分析与设计	王哲	北京邮电大学	2012-05-01	硕士	3	403
1406	基于以太网的机器视觉操作终端软件的研究与开发	陈祎	江南大学	2011-03-01	硕士	0	116
1407	基于多线程与代理模式的企业网络机器人研究	邓忠京	暨南大学	2006-05-01	硕士	0	122
1408	极限编程在高职计算机专业毕业设计中的应用	马静媛	电脑知识与技术	2009-03-15	期刊	1	51
1409	光学分子影像技术在肝癌动物模型构建及诊疗中的应用研究	李岗	南方医科大学	2015-03-01	博士	1	323
1410	动态物流服务供应链构建与运作优化研究	罗建锋	长安大学	2015-04-28	博士		101
1411	动态联盟构建及运行过程中若干关键问题的研究	戴建华	南京理工大学	2007-04-01	博士	15	819
1412	信息化应用项目范围管理研究	王汉龙	厦门大学	2014-04-01	硕士	1	352
1413	攀达烟花公司生产运作计划与控制研究	李民	湖南大学	2006-04-01	硕士	1	290
1414	基于Java平台的通用脚本引擎的研究与实现	高明	北京邮电大学	2007-02-28	硕士	5	312
1415	PLC开发平台的研究及实现	孙勤	现代制造工程	2007-07-18	期刊	5	94
1416	CPU逻辑的仿真及指令系统运行的实现	付婷	华侨大学	2007-10-01	硕士	1	127
1417	安川电机成功收购美国机器人企业Agile Planet		机电一体化	2013-07-20	期刊		10
1418	OpenHouse开放工作坊		个人电脑	2013-09-15	期刊	0	6
1419	Scrum在DDC公司订单系统项目中的应用研究	金晖	华东理工大学	2015-09-14	硕士	0	26
1420	基于SoC的无线调频广播数字中继系统的设计与研究	唐俊	东华大学	2016-02-21	硕士	0	59
1421	道路旅客运输业MIS系统的设计与实现	华乐	昆明理工大学	2012-03-01	硕士	0	33
1422	网络化煤炭运销综合管理系统关键技术研究与实现	张斌	大连交通大学	2010-12-20	硕士	1	93
1423	基于Grails+Spring+Hibernate框架的水体溶解氧检测分析设计	李梦飞	安徽农业大学	2010-06-01	硕士	0	215
1424	基于工作流的问题（Bug）追踪系统的研究	刘杰	西安电子科技大学	2007-01-01	硕士	1	35
1425	基于改进Petri网的业务流程建模研究	李国家	大庆石油学院	2008-03-26	硕士	2	270
1426	基于SaaS的IT服务平台的研究和应用	刘捷	北京邮电大学	2009-02-10	硕士	6	681
1427	基于Ruby on Rails的旅客列车卧具管理系统的设计与实现	龚贞	西南交通大学	2010-05-01	硕士	4	145
1428	WIMAX基站射频控制子系统设计与实现	马焕君	哈尔滨工业大学	2008-06-01	硕士	0	89
1429	基于REST与RIA的Web应用研究与实现	钱继来	武汉理工大学	2011-04-01	硕士	13	199
1430	基于工作流的问题题（Bug）追踪系统的研究	刘杰	西安电子科技大学	2007-01-01	硕士	0	66
1431	基于NFC技术的生鲜农产品供应链可追溯系统设计及应用研究	孙旭	吉林大学	2016-06-01	博士		738
1432	世界健康城市老年人健康与健康体适能之研究	王宏正	苏州大学	2011-09-01	博士	1	691
1433	基于SOA的物流信息系统集成平台LESB的研究与实现	肖智清	吉林大学	2012-06-01	硕士	0	152
1434	分布式业务规则系统设计与实现	张红艳	国防科学技术大学	2007-11-01	硕士	8	107
1435	中小企业ERP研究及JK-MIS系统开发	张毅	四川大学	2006-05-15	硕士	1	521
1436	工作流技术的研究和工作流引擎的实现	雷劲敏	武汉理工大学	2007-05-01	硕士	24	950
1437	基于企业信息系统集成的电子商务架构研究	张丽娟	昆明理工大学	2002-03-01	硕士	2	2131
1438	5G空口统一框架初探空口统一框架初探:软件定义空口	倪吉庆	中兴通讯技术	2016-06-10	期刊		89
1439	银行业软件测试未来发展趋势和展望	任亮	中国金融电脑	2016-11-07	期刊		25
1440	敏捷科技打印安全管理系统(PSM)		信息安全与通信保密	2015-01-10	期刊		4
1441	一种捷变频锁相环设计研究	厉家骏	通信技术	2015-10-10	期刊		7
1442	2014 WOT全球软件技术峰会举行 助力技术交流和发展	左越	信息技术与标准化	2014-08-10	期刊	0	4
1443	敏捷式教学在课程中的研究与实践	周翔	信息系统工程	2013-11-20	期刊	1	23
1444	CAD工具,产品研发敏捷度的保障		CAD/CAM与制造业信息化	2012-09-17	期刊	0	11
1445	用PLM系统构建敏捷性产品研发体系		CAD/CAM与制造业信息化	2012-09-17	期刊	0	42
1446	“2012 IBM软件技术峰会”顺利闭幕		单片机与嵌入式系统应用	2012-10-01	期刊	0	14
1447	基于敏捷方法和JIT联合动态监控钢铁企业信息化工程	邵晓冬	中国管理信息化	2013-03-15	期刊	2	71
1448	产能的“敏捷式”提高	星竹	中国建设信息	2011-09-23	期刊	0	7
1449	多路低相差输出捷变频率源的设计与实现	高青春	压电与声光	2012-04-15	期刊	0	26
1450	虚拟化服务激发软件变革	李璐	通信世界	2012-09-10	期刊	0	5
1451	六西格玛和软件开发(三)	Dave Nicolette	程序员	2009-02-01	期刊	0	66
1452	“敏捷组织,内控增效” 用友致远协同管理巡展大幕开启	晓风	机械工业信息与网络	2009-06-18	期刊	0	17
1453	TeeChart图形控件在通信监测软件中的应用	吴胜勇	电脑编程技巧与维护	2009-11-18	期刊	3	210
1454	博文写作类软件专题	?	软件世界	2009-03-05	期刊	0	2
1455	敏捷,准备好了吗?		软件世界	2009-06-05	期刊	0	
1456	大型复杂软件产品持续集成的实践与反思	黄亮	程序员	2010-01-01	期刊	2	38
1457	基于FCM评估组织因素变更对敏捷项目的影响	石彤	商业时代	2010-03-20	期刊	2	59
1458	软件质量保证的工程化实施	逯鹏	哈尔滨工业大学学报	2006-03-30	期刊	10	276
1459	微型仿生六足机器人的运动控制的软件设计	张涛	计算机测量与控制	2006-07-25	期刊	4	249
1460	为系统管理提速 敏捷方法创造管理加速度	虢铭德	信息系统工程	2007-03-08	期刊	0	35
1461	基于SOA架构打造敏捷企业		电力信息化	2007-01-30	期刊	3	101
1462	敏捷方法与经典软工的较量	莫映	软件世界	2007-04-20	期刊	4	106
1463	企业级敏捷之道	彭敏	软件世界	2007-08-05	期刊	1	23
1464	面向中小型企业的商业智能平台软件MDDAS	罗海	广西科学院学报	2007-11-15	期刊	1	52
1465	如何在精细中实现敏捷	李向宏	中国制造业信息化	2007-11-15	期刊	0	14
1466	国际化与本土化并存 领跑IT服务领域——访文思创新软件技术有限公司执行副总裁、上海公司总经理陆建新	蔡丽玲	电信快报	2008-12-10	期刊	0	29
1467	大型机械装备产品三维参数化设计系统软件开发与应用	刘学术	机械设计与制造	2008-03-08	期刊	2	132
1468	统计分析软件驱动的可重构SPC系统	张素梅	计算机工程与应用	2008-06-21	期刊	1	108
